Date,Season,Week,home,visitor,FT,hgoal,vgoal,division,tier,totgoal,goaldiff,result,HT,hgoal_half,vgoal_half,half_totgoal,half_goaldiff,result_half,fans,neutral,home_red_card,visitor_red_card
1990-01-07,1989,16,Galatasaray,Trabzonspor,2-1,2,1,T1,1,3,1,H,2-1,2,1,3,1,H,1,0,0,0
1990-01-07,1989,16,Karsiyaka,Boluspor,3-4,3,4,T1,1,7,-1,A,2-1,2,1,3,1,H,1,0,0,0
1990-01-07,1989,16,Konyaspor,Genclerbirligi,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1990-01-07,1989,16,MKE Ankaragucu,Malatyaspor,1-2,1,2,T1,1,3,-1,A,1-0,1,0,1,1,H,1,0,0,0
1990-01-07,1989,16,Sariyer,Samsunspor,5-0,5,0,T1,1,5,5,H,2-0,2,0,2,2,H,1,0,0,0
1990-01-07,1989,16,Zeytinburnuspor,Altay,3-1,3,1,T1,1,4,2,H,1-1,1,1,2,0,D,1,0,0,0
1990-01-07,1989,16,Sakaryaspor,Adanaspor,1-2,1,2,T1,1,3,-1,A,1-0,1,0,1,1,H,1,0,0,0
1990-01-13,1989,17,Sariyer,Galatasaray,0-2,0,2,T1,1,2,-2,A,0-0,0,0,0,0,D,1,0,0,0
1990-01-14,1989,17,Samsunspor,Konyaspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
1990-01-14,1989,17,Trabzonspor,Adana Demirspor,4-1,4,1,T1,1,5,3,H,2-0,2,0,2,2,H,1,0,0,0
1990-01-14,1989,17,Adanaspor,Fenerbahce,1-4,1,4,T1,1,5,-3,A,0-0,0,0,0,0,D,1,0,0,0
1990-01-14,1989,17,Altay,Sakaryaspor,1-2,1,2,T1,1,3,-1,A,0-2,0,2,2,-2,A,1,0,0,0
1990-01-14,1989,17,Besiktas,Malatyaspor,3-1,3,1,T1,1,4,2,H,1-1,1,1,2,0,D,1,0,0,1
1990-01-14,1989,17,Boluspor,MKE Ankaragucu,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
1990-01-14,1989,17,Bursaspor,Karsiyaka,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1990-01-14,1989,17,Genclerbirligi,Zeytinburnuspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1990-02-04,1989,18,Sakaryaspor,Genclerbirligi,1-3,1,3,T1,1,4,-2,A,1-2,1,2,3,-1,A,1,0,0,0
1990-02-04,1989,18,Boluspor,Besiktas,1-5,1,5,T1,1,6,-4,A,0-1,0,1,1,-1,A,1,0,0,0
1990-02-04,1989,18,Adana Demirspor,Sariyer,0-3,0,3,T1,1,3,-3,A,0-0,0,0,0,0,D,1,0,0,0
1990-02-04,1989,18,Zeytinburnuspor,Konyaspor,1-2,1,2,T1,1,3,-1,A,1-2,1,2,3,-1,A,1,0,0,0
1990-02-04,1989,18,MKE Ankaragucu,Bursaspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1990-02-04,1989,18,Malatyaspor,Adanaspor,2-3,2,3,T1,1,5,-1,A,1-1,1,1,2,0,D,1,0,0,0
1990-02-04,1989,18,Galatasaray,Samsunspor,2-1,2,1,T1,1,3,1,H,2-1,2,1,3,1,H,1,0,0,0
1990-02-04,1989,18,Karsiyaka,Trabzonspor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
1990-02-04,1989,18,Fenerbahce,Altay,2-2,2,2,T1,1,4,0,D,1-2,1,2,3,-1,A,1,0,0,0
1990-02-10,1989,19,Bursaspor,Besiktas,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
1990-02-11,1989,19,Samsunspor,Zeytinburnuspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1990-02-11,1989,19,Konyaspor,Sakaryaspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
1990-02-11,1989,19,Sariyer,Karsiyaka,3-2,3,2,T1,1,5,1,H,1-0,1,0,1,1,H,1,0,0,1
1990-02-11,1989,19,Altay,Malatyaspor,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,0,0
1990-02-11,1989,19,Adanaspor,Boluspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
1990-02-11,1989,19,Trabzonspor,MKE Ankaragucu,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
1990-02-11,1989,19,Galatasaray,Adana Demirspor,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
1990-02-11,1989,19,Genclerbirligi,Fenerbahce,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
1990-02-18,1989,20,Adana Demirspor,Samsunspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1990-02-18,1989,20,Besiktas,Trabzonspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1990-02-18,1989,20,Bursaspor,Adanaspor,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,1
1990-02-18,1989,20,Fenerbahce,Konyaspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
1990-02-18,1989,20,Karsiyaka,Galatasaray,1-2,1,2,T1,1,3,-1,A,0-1,0,1,1,-1,A,1,0,0,0
1990-02-18,1989,20,MKE Ankaragucu,Sariyer,3-4,3,4,T1,1,7,-1,A,2-1,2,1,3,1,H,1,0,0,0
1990-02-18,1989,20,Sakaryaspor,Zeytinburnuspor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
1990-02-18,1989,20,Boluspor,Altay,3-1,3,1,T1,1,4,2,H,2-1,2,1,3,1,H,1,0,0,0
1990-02-20,1989,20,Malatyaspor,Genclerbirligi,4-3,4,3,T1,1,7,1,H,2-1,2,1,3,1,H,1,0,0,0
1990-02-21,1989,21,Adana Demirspor,Karsiyaka,1-2,1,2,T1,1,3,-1,A,0-1,0,1,1,-1,A,1,0,0,0
1990-02-21,1989,21,Trabzonspor,Adanaspor,4-1,4,1,T1,1,5,3,H,2-1,2,1,3,1,H,1,0,0,0
1990-02-21,1989,21,Samsunspor,Sakaryaspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
1990-02-21,1989,21,Sariyer,Besiktas,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1990-02-21,1989,21,Zeytinburnuspor,Fenerbahce,1-2,1,2,T1,1,3,-1,A,0-2,0,2,2,-2,A,1,0,0,0
1990-02-21,1989,21,Galatasaray,MKE Ankaragucu,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,1
1990-02-21,1989,21,Altay,Bursaspor,4-1,4,1,T1,1,5,3,H,2-0,2,0,2,2,H,1,0,1,1
1990-02-25,1989,22,Trabzonspor,Altay,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
1990-02-25,1989,22,Malatyaspor,Zeytinburnuspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1990-02-25,1989,22,Adanaspor,Sariyer,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,1,0
1990-02-25,1989,22,Besiktas,Galatasaray,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1990-02-25,1989,22,Boluspor,Konyaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1990-02-25,1989,22,Bursaspor,Genclerbirligi,1-2,1,2,T1,1,3,-1,A,1-0,1,0,1,1,H,1,0,0,0
1990-02-25,1989,22,Fenerbahce,Sakaryaspor,2-2,2,2,T1,1,4,0,D,2-1,2,1,3,1,H,1,0,0,0
1990-02-25,1989,22,Karsiyaka,Samsunspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,1
1990-02-25,1989,22,MKE Ankaragucu,Adana Demirspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,1
1990-02-28,1989,21,Konyaspor,Malatyaspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1990-02-28,1989,21,Genclerbirligi,Boluspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1990-03-04,1989,23,Genclerbirligi,Trabzonspor,0-4,0,4,T1,1,4,-4,A,0-3,0,3,3,-3,A,1,0,0,0
1990-03-04,1989,23,Adana Demirspor,Besiktas,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
1990-03-04,1989,23,Konyaspor,Bursaspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
1990-03-04,1989,23,Sakaryaspor,Malatyaspor,2-2,2,2,T1,1,4,0,D,1-1,1,1,2,0,D,1,0,0,0
1990-03-04,1989,23,Samsunspor,Fenerbahce,1-2,1,2,T1,1,3,-1,A,0-0,0,0,0,0,D,1,0,0,0
1990-03-04,1989,23,Sariyer,Altay,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1990-03-04,1989,23,Zeytinburnuspor,Boluspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,1,2
1990-03-04,1989,23,Karsiyaka,MKE Ankaragucu,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
1990-03-04,1989,23,Galatasaray,Adanaspor,5-0,5,0,T1,1,5,5,H,1-0,1,0,1,1,H,1,0,0,0
1990-03-11,1989,24,Malatyaspor,Fenerbahce,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
1990-03-11,1989,24,Trabzonspor,Konyaspor,3-2,3,2,T1,1,5,1,H,1-1,1,1,2,0,D,1,0,0,0
1990-03-11,1989,24,Adanaspor,Adana Demirspor,3-3,3,3,T1,1,6,0,D,0-1,0,1,1,-1,A,1,0,0,0
1990-03-11,1989,24,Besiktas,Karsiyaka,4-0,4,0,T1,1,4,4,H,3-0,3,0,3,3,H,1,0,0,0
1990-03-11,1989,24,Boluspor,Sakaryaspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
1990-03-11,1989,24,Bursaspor,Zeytinburnuspor,4-1,4,1,T1,1,5,3,H,1-0,1,0,1,1,H,1,0,1,0
1990-03-11,1989,24,MKE Ankaragucu,Samsunspor,1-2,1,2,T1,1,3,-1,A,0-1,0,1,1,-1,A,1,0,0,0
1990-03-11,1989,24,Sariyer,Genclerbirligi,2-2,2,2,T1,1,4,0,D,2-1,2,1,3,1,H,1,0,0,0
1990-03-11,1989,24,Altay,Galatasaray,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
1990-03-17,1989,25,Adana Demirspor,Altay,2-2,2,2,T1,1,4,0,D,1-2,1,2,3,-1,A,1,1,0,0
1990-03-17,1989,25,Fenerbahce,Boluspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
1990-03-18,1989,25,Zeytinburnuspor,Trabzonspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1990-03-18,1989,25,Samsunspor,Malatyaspor,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
1990-03-18,1989,25,Sakaryaspor,Bursaspor,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
1990-03-18,1989,25,Konyaspor,Sariyer,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
1990-03-18,1989,25,Galatasaray,Genclerbirligi,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
1990-03-18,1989,25,MKE Ankaragucu,Besiktas,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1990-03-18,1989,25,Karsiyaka,Adanaspor,2-1,2,1,T1,1,3,1,H,0-1,0,1,1,-1,A,1,0,0,0
1990-03-24,1989,26,Altay,Karsiyaka,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,1,1
1990-03-25,1989,26,Trabzonspor,Sakaryaspor,3-1,3,1,T1,1,4,2,H,1-0,1,0,1,1,H,1,0,0,0
1990-03-25,1989,26,Adanaspor,MKE Ankaragucu,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
1990-03-25,1989,26,Besiktas,Samsunspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1990-03-25,1989,26,Boluspor,Malatyaspor,0-2,0,2,T1,1,2,-2,A,0-2,0,2,2,-2,A,1,0,0,0
1990-03-25,1989,26,Bursaspor,Fenerbahce,3-2,3,2,T1,1,5,1,H,0-2,0,2,2,-2,A,1,0,0,0
1990-03-25,1989,26,Konyaspor,Galatasaray,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,1,0
1990-03-25,1989,26,Sariyer,Zeytinburnuspor,1-2,1,2,T1,1,3,-1,A,1-0,1,0,1,1,H,1,0,1,0
1990-03-25,1989,26,Genclerbirligi,Adana Demirspor,7-0,7,0,T1,1,7,7,H,4-0,4,0,4,4,H,1,0,0,0
1990-03-31,1989,27,Fenerbahce,Trabzonspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1990-04-01,1989,27,Adana Demirspor,Konyaspor,1-5,1,5,T1,1,6,-4,A,1-2,1,2,3,-1,A,1,1,0,0
1990-04-01,1989,27,Besiktas,Adanaspor,3-0,3,0,T1,1,3,3,H,2-0,2,0,2,2,H,1,0,0,0
1990-04-01,1989,27,Karsiyaka,Genclerbirligi,1-5,1,5,T1,1,6,-4,A,1-1,1,1,2,0,D,1,0,0,0
1990-04-01,1989,27,MKE Ankaragucu,Altay,0-2,0,2,T1,1,2,-2,A,0-0,0,0,0,0,D,1,0,0,0
1990-04-01,1989,27,Sakaryaspor,Sariyer,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
1990-04-01,1989,27,Samsunspor,Boluspor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,1,1
1990-04-01,1989,27,Zeytinburnuspor,Galatasaray,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,1,0
1990-04-01,1989,27,Malatyaspor,Bursaspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1990-04-07,1989,28,Genclerbirligi,MKE Ankaragucu,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
1990-04-08,1989,28,Trabzonspor,Malatyaspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1990-04-08,1989,28,Altay,Besiktas,1-3,1,3,T1,1,4,-2,A,0-2,0,2,2,-2,A,1,0,0,1
1990-04-08,1989,28,Bursaspor,Boluspor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
1990-04-08,1989,28,Galatasaray,Sakaryaspor,5-1,5,1,T1,1,6,4,H,0-0,0,0,0,0,D,1,0,0,0
1990-04-08,1989,28,Konyaspor,Karsiyaka,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,1
1990-04-08,1989,28,Sariyer,Fenerbahce,2-1,2,1,T1,1,3,1,H,2-1,2,1,3,1,H,1,0,0,0
1990-04-08,1989,28,Zeytinburnuspor,Adana Demirspor,4-1,4,1,T1,1,5,3,H,3-0,3,0,3,3,H,1,0,0,0
1990-04-08,1989,28,Adanaspor,Samsunspor,3-0,3,0,T1,1,3,3,H,2-0,2,0,2,2,H,1,0,0,0
1990-04-15,1989,29,Malatyaspor,Sariyer,1-1,1,1,T1,1,2,0,D,1-1,1,1,2,0,D,1,0,0,0
1990-04-15,1989,29,Adanaspor,Altay,3-1,3,1,T1,1,4,2,H,1-1,1,1,2,0,D,1,0,0,0
1990-04-15,1989,29,Besiktas,Genclerbirligi,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
1990-04-15,1989,29,Boluspor,Trabzonspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1990-04-15,1989,29,MKE Ankaragucu,Konyaspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
1990-04-15,1989,29,Sakaryaspor,Adana Demirspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
1990-04-15,1989,29,Samsunspor,Bursaspor,1-2,1,2,T1,1,3,-1,A,1-0,1,0,1,1,H,1,0,0,0
1990-04-15,1989,29,Fenerbahce,Galatasaray,5-1,5,1,T1,1,6,4,H,3-1,3,1,4,2,H,1,0,0,0
1990-04-15,1989,29,Karsiyaka,Zeytinburnuspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
1990-04-22,1989,30,Adana Demirspor,Fenerbahce,1-3,1,3,T1,1,4,-2,A,0-1,0,1,1,-1,A,1,0,0,0
1990-04-22,1989,30,Altay,Samsunspor,3-1,3,1,T1,1,4,2,H,0-1,0,1,1,-1,A,1,0,0,0
1990-04-22,1989,30,Galatasaray,Malatyaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1990-04-22,1989,30,Konyaspor,Besiktas,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,1,0
1990-04-22,1989,30,Sakaryaspor,Karsiyaka,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,1,0
1990-04-22,1989,30,Sariyer,Boluspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1990-04-22,1989,30,Zeytinburnuspor,MKE Ankaragucu,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
1990-04-22,1989,30,Genclerbirligi,Adanaspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
1990-04-22,1989,30,Trabzonspor,Bursaspor,3-1,3,1,T1,1,4,2,H,1-1,1,1,2,0,D,1,0,0,1
1990-04-29,1989,31,Samsunspor,Trabzonspor,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
1990-04-29,1989,31,MKE Ankaragucu,Sakaryaspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1990-04-29,1989,31,Fenerbahce,Karsiyaka,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
1990-04-29,1989,31,Besiktas,Zeytinburnuspor,3-0,3,0,T1,1,3,3,H,1-0,1,0,1,1,H,1,0,0,0
1990-04-29,1989,31,Boluspor,Galatasaray,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1990-04-29,1989,31,Altay,Genclerbirligi,0-3,0,3,T1,1,3,-3,A,0-0,0,0,0,0,D,1,0,0,0
1990-04-29,1989,31,Malatyaspor,Adana Demirspor,4-0,4,0,T1,1,4,4,H,1-0,1,0,1,1,H,1,0,0,0
1990-04-29,1989,31,Bursaspor,Sariyer,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
1990-04-29,1989,31,Adanaspor,Konyaspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
1990-05-06,1989,32,Adana Demirspor,Boluspor,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
1990-05-06,1989,32,Fenerbahce,MKE Ankaragucu,5-1,5,1,T1,1,6,4,H,4-0,4,0,4,4,H,1,0,0,1
1990-05-06,1989,32,Galatasaray,Bursaspor,5-1,5,1,T1,1,6,4,H,3-1,3,1,4,2,H,1,0,0,0
1990-05-06,1989,32,Sariyer,Trabzonspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
1990-05-06,1989,32,Karsiyaka,Malatyaspor,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1990-05-06,1989,32,Zeytinburnuspor,Adanaspor,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
1990-05-06,1989,32,Konyaspor,Altay,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,0,0,0
1990-05-06,1989,32,Genclerbirligi,Samsunspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1990-05-06,1989,32,Sakaryaspor,Besiktas,0-3,0,3,T1,1,3,-3,A,0-2,0,2,2,-2,A,1,0,0,0
1990-05-12,1989,33,Besiktas,Fenerbahce,3-1,3,1,T1,1,4,2,H,2-1,2,1,3,1,H,1,0,0,1
1990-05-12,1989,33,Trabzonspor,Galatasaray,1-0,1,0,T1,1,1,1,H,1-0,1,0,1,1,H,1,0,0,0
1990-05-13,1989,33,Adanaspor,Sakaryaspor,4-1,4,1,T1,1,5,3,H,1-0,1,0,1,1,H,1,0,0,0
1990-05-13,1989,33,Altay,Zeytinburnuspor,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
1990-05-13,1989,33,Boluspor,Karsiyaka,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1990-05-13,1989,33,Bursaspor,Adana Demirspor,4-0,4,0,T1,1,4,4,H,2-0,2,0,2,2,H,1,0,0,0
1990-05-13,1989,33,Genclerbirligi,Konyaspor,2-2,2,2,T1,1,4,0,D,0-2,0,2,2,-2,A,1,0,0,0
1990-05-13,1989,33,Malatyaspor,MKE Ankaragucu,1-4,1,4,T1,1,5,-3,A,1-0,1,0,1,1,H,1,0,0,0
1990-05-13,1989,33,Samsunspor,Sariyer,1-2,1,2,T1,1,3,-1,A,1-1,1,1,2,0,D,1,0,0,0
1990-05-20,1989,34,Fenerbahce,Adanaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1990-05-20,1989,34,Galatasaray,Sariyer,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
1990-05-20,1989,34,Karsiyaka,Bursaspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
1990-05-20,1989,34,Konyaspor,Samsunspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
1990-05-20,1989,34,Malatyaspor,Besiktas,2-1,2,1,T1,1,3,1,H,0-0,0,0,0,0,D,1,0,0,0
1990-05-20,1989,34,MKE Ankaragucu,Boluspor,0-4,0,4,T1,1,4,-4,A,0-2,0,2,2,-2,A,1,0,0,0
1990-05-20,1989,34,Sakaryaspor,Altay,4-1,4,1,T1,1,5,3,H,0-0,0,0,0,0,D,1,0,0,0
1990-05-20,1989,34,Zeytinburnuspor,Genclerbirligi,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
1990-05-20,1989,34,Adana Demirspor,Trabzonspor,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
1990-08-25,1990,1,Gaziantepspor,Besiktas,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
1990-08-25,1990,1,Galatasaray,Boluspor,1-1,1,1,T1,1,2,0,D,1-0,1,0,1,1,H,1,0,0,0
1990-08-26,1990,1,Fenerbahce,Aydinspor,1-6,1,6,T1,1,7,-5,A,0-1,0,1,1,-1,A,1,0,0,0
1990-08-26,1990,1,Adanaspor,Konyaspor,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
1990-08-26,1990,1,Genclerbirligi,Zeytinburnuspor,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
1990-08-26,1990,1,Karsiyaka,Trabzonspor,0-2,0,2,T1,1,2,-2,A,0-1,0,1,1,-1,A,1,0,0,0
1990-08-26,1990,1,Bakirkoyspor,MKE Ankaragucu,7-1,7,1,T1,1,8,6,H,4-0,4,0,4,4,H,1,0,0,0
1990-08-26,1990,1,Bursaspor,Sariyer,0-2,0,2,T1,1,2,-2,A,0-0,0,0,0,0,D,1,0,0,0
1990-09-01,1990,2,Besiktas,Karsiyaka,1-1,1,1,T1,1,2,0,D,0-0,0,0,0,0,D,1,0,0,0
1990-09-01,1990,2,Boluspor,Fenerbahce,2-4,2,4,T1,1,6,-2,A,1-2,1,2,3,-1,A,1,0,0,0
1990-09-02,1990,2,Aydinspor,Gaziantepspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1990-09-02,1990,2,Konyaspor,Genclerbirligi,1-2,1,2,T1,1,3,-1,A,0-1,0,1,1,-1,A,1,0,0,0
1990-09-02,1990,2,MKE Ankaragucu,Adanaspor,2-0,2,0,T1,1,2,2,H,0-0,0,0,0,0,D,1,0,0,0
1990-09-02,1990,2,Sariyer,Bakirkoyspor,2-2,2,2,T1,1,4,0,D,0-2,0,2,2,-2,A,1,0,0,0
1990-09-02,1990,2,Trabzonspor,Bursaspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1990-09-02,1990,2,Zeytinburnuspor,Galatasaray,0-1,0,1,T1,1,1,-1,A,0-0,0,0,0,0,D,1,0,0,0
1990-09-08,1990,3,Fenerbahce,Zeytinburnuspor,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1990-09-09,1990,3,Aydinspor,Besiktas,3-5,3,5,T1,1,8,-2,A,1-3,1,3,4,-2,A,1,0,0,0
1990-09-09,1990,3,Bakirkoyspor,Trabzonspor,1-4,1,4,T1,1,5,-3,A,0-1,0,1,1,-1,A,1,0,0,0
1990-09-09,1990,3,Bursaspor,Karsiyaka,2-1,2,1,T1,1,3,1,H,1-1,1,1,2,0,D,1,0,0,0
1990-09-09,1990,3,Galatasaray,Konyaspor,2-1,2,1,T1,1,3,1,H,1-0,1,0,1,1,H,1,0,0,0
1990-09-09,1990,3,Gaziantepspor,Boluspor,2-0,2,0,T1,1,2,2,H,1-0,1,0,1,1,H,1,1,0,0
1990-09-09,1990,3,Genclerbirligi,MKE Ankaragucu,2-2,2,2,T1,1,4,0,D,0-1,0,1,1,-1,A,1,0,0,0
1990-09-09,1990,3,Adanaspor,Sariyer,0-0,0,0,T1,1,0,0,D,0-0,0,0,0,0,D,1,0,0,0
1990-09-15,1990,4,Besiktas,Bursaspor,2-0,2,0,T1,1,2,2,H,2-0,2,0,2,2,H,1,0,0,0
1990-09-15,1990,4,Konyaspor,Fenerbahce,2-3,2,3,T1,1,5,-1,A,1-2,1,2,3,-1,A,1,0,1,0
1990-09-15,1990,4,Trabzonspor,Adanaspor,1-1,1,1,T1,1,2,0,D,0-1,0,1,1,-1,A,1,0,0,0
1990-09-16,1990,4,Karsiyaka,Bakirkoyspor,2-1,2,1,T1,1,3,1,H,2-1,2,1,3,1,H,1,0,0,0
1990-09-16,1990,4,Zeytinburnuspor,Gaziantepspor,1-0,1,0,T1,1,1,1,H,0-0,0,0,0,0,D,1,0,0,0
1990-09-16,1990,4,Sariyer,Genclerbirligi,4-1,4,1,T1,1,5,3,H,3-1,3,1,4,2,H,1,0,0,0
1990-09-16,1990,4,Boluspor,Aydinspor,2-2,2,2,T1,1,4,0,D,0-1,0,1,1,-1,A,1,0,0,0
1990-09-16,1990,4,MKE Ankaragucu,Galatasaray,0-1,0,1,T1,1,1,-1,A,0-1,0,1,1,-1,A,1,0,0,0
